ip,mean
218.3.197.180,29803.133922
114.235.38.135,29803.133922
114.235.222.76,29803.133922
180.127.30.201,29803.133922
114.234.143.205,29803.133922
180.125.255.10,29803.133922
218.3.197.8,29803.133922
106.111.105.128,29788.134861
106.111.106.203,29788.134861
114.234.248.129,29788.134861
180.127.167.178,29788.134861
202.146.246.170,29788.134861
85.109.72.55,29788.134861
114.235.128.66,29788.134861
180.124.185.199,29788.134861
114.234.248.197,29788.134861
190.117.221.83,29788.134861
106.111.106.185,29788.134861
180.123.147.57,29788.134861
114.234.14.224,29788.134861
181.115.140.60,29788.134861
180.127.171.134,29788.134861
106.111.106.47,29788.134861
106.111.106.68,29788.134861
106.111.106.35,29788.134861
180.125.254.254,29788.134861
161.132.97.51,29788.134861
124.193.139.122,29773.135800
180.124.242.255,29773.135800
49.81.44.76,29773.135800
49.68.145.38,29773.135800
49.81.68.142,29773.135800
49.81.68.193,29773.135800
180.123.226.48,29773.135800
117.60.23.231,29773.135800
114.234.248.198,29773.135800
180.125.252.204,29773.135800
180.127.163.172,29758.136739
128.31.0.13,29758.136739
82.196.12.69,29758.136739
49.88.165.89,29758.136739
180.124.236.22,29758.136739
117.92.34.60,29758.136739
114.235.107.211,29758.136739
180.104.5.168,29758.136739
49.81.44.235,29758.136739
49.81.47.16,29758.136739
114.234.7.79,29758.136739
114.234.70.252,29758.136739
49.81.45.100,29758.136739
180.104.170.247,29758.136739
117.92.40.116,29758.136739
117.92.34.181,29758.136739
114.234.12.180,29758.136739
218.3.199.209,29758.136739
49.81.45.172,29758.136739
121.233.13.21,29758.136739
49.81.42.37,29758.136739
106.111.105.17,29758.136739
121.233.14.53,29758.136739
180.123.96.165,29758.136739
114.234.142.45,29743.137678
114.234.13.126,29743.137678
114.234.13.50,29743.137678
180.104.7.46,29743.137678
114.234.29.49,29743.137678
109.173.96.118,29728.138618
180.123.98.49,29713.139557
114.234.249.25,29683.141435
114.235.48.173,29683.141435
49.81.69.109,29683.141435
114.234.246.172,29683.141435
180.124.184.167,29638.144252
45.76.42.111,29638.144252
121.233.30.172,29608.146131
117.87.147.219,29608.146131
121.233.30.87,29593.147070
180.125.252.100,29593.147070
114.234.30.158,29578.148009
121.233.95.226,29578.148009
49.81.45.200,29578.148009
121.233.95.76,29578.148009
49.68.146.103,29563.148948
218.3.198.180,29548.149887
180.104.242.174,29548.149887
180.124.187.184,29548.149887
180.123.97.163,29548.149887
121.233.28.76,29518.151766
114.234.14.69,29503.152705
181.189.136.77,29503.152705
114.235.106.25,29368.161157
114.234.246.169,29368.161157
107.181.167.111,29368.161157
67.1.223.181,29353.162096
121.233.28.115,29188.172427
114.234.246.75,29188.172427
183.91.33.46,29173.173366
106.111.106.17,29113.177122
106.111.106.22,29113.177122
117.87.50.152,29113.177122
114.234.14.113,29113.177122
180.127.30.187,29113.177122
106.111.105.47,29113.177122
114.234.245.103,29113.177122
114.235.107.41,29113.177122
106.111.105.173,29113.177122
185.159.130.146,29068.179940
114.234.29.254,29068.179940
92.87.236.230,29038.181818
180.124.225.140,29038.181818
180.104.4.29,29038.181818
111.1.62.105,29038.181818
218.3.196.30,29038.181818
114.234.248.213,28993.184636
114.235.130.32,28963.186514
180.123.146.203,28948.187453
117.60.23.136,28873.192149
117.60.26.208,28873.192149
67.1.236.9,28858.193088
114.234.9.32,28858.193088
180.125.255.51,28828.194966
114.234.248.31,28828.194966
222.187.188.180,28828.194966
114.235.131.4,28828.194966
109.173.57.54,28828.194966
180.124.240.212,28798.196844
49.68.121.214,28798.196844
91.116.229.6,28768.198723
37.1.23.65,28753.199662
117.87.50.85,28753.199662
180.104.170.114,28708.202479
180.125.253.216,28708.202479
112.111.184.140,28708.202479
175.44.8.141,28693.203418
175.44.8.244,28693.203418
112.111.185.7,28693.203418
112.111.184.5,28693.203418
175.44.8.69,28693.203418
112.111.184.178,28693.203418
71.238.227.204,28693.203418
95.130.11.216,28678.204358
78.47.73.127,28663.205297
114.234.142.0,28648.206236
114.234.58.75,28648.206236
180.124.184.6,28648.206236
114.234.70.143,28633.207175
180.124.77.15,28618.208114
211.100.41.175,28618.208114
218.3.194.97,28618.208114
114.234.14.23,28603.209053
121.233.13.136,28603.209053
180.124.179.173,28603.209053
121.233.94.134,28588.209992
85.29.151.2,28588.209992
180.105.46.8,28588.209992
117.60.23.209,28588.209992
114.234.244.5,28588.209992
114.235.222.15,28588.209992
180.123.99.54,28588.209992
180.104.7.170,28573.210932
114.234.31.122,28573.210932
70.91.197.166,28543.212810
114.234.15.73,28498.215627
202.117.35.252,28468.217506
91.81.113.159,28468.217506
155.4.212.181,28468.217506
190.104.25.19,28468.217506
82.140.197.36,28468.217506
46.185.69.5,28468.217506
188.32.210.255,28468.217506
185.47.62.203,28453.218445
49.82.192.179,28438.219384
195.3.207.69,28438.219384
212.237.15.250,28438.219384
5.196.126.166,28438.219384
104.131.131.214,28423.220323
49.68.127.178,28393.222201
121.233.94.144,28393.222201
180.104.5.211,28393.222201
180.123.157.188,28393.222201
180.124.84.51,28378.223140
180.117.223.40,28378.223140
218.3.194.116,28378.223140
117.87.232.82,28378.223140
106.6.98.101,28378.223140
49.68.147.212,28378.223140
49.68.40.84,28378.223140
121.233.29.91,28378.223140
180.125.254.61,28378.223140
49.81.103.205,28378.223140
49.68.41.139,28378.223140
180.117.222.251,28378.223140
180.117.220.163,28378.223140
117.87.78.119,28378.223140
180.124.84.139,28378.223140
218.3.199.245,28378.223140
106.110.86.99,28378.223140
121.233.31.149,28378.223140
49.81.46.214,28378.223140
218.3.199.61,28378.223140
218.3.199.175,28378.223140
180.104.7.17,28378.223140
117.87.78.130,28378.223140
114.235.106.14,28378.223140
218.3.199.144,28363.224080
180.117.221.110,28363.224080
106.110.173.231,28363.224080
114.234.248.224,28363.224080
114.234.8.127,28363.224080
114.234.8.237,28363.224080
114.234.31.232,28363.224080
114.234.9.230,28363.224080
114.234.12.39,28363.224080
180.104.4.197,28363.224080
114.234.244.230,28363.224080
49.68.125.172,28363.224080
114.235.136.206,28363.224080
114.235.166.146,28363.224080
114.234.12.133,28363.224080
114.234.8.95,28363.224080
180.104.4.198,28363.224080
121.233.31.44,28363.224080
114.234.244.76,28363.224080
180.124.238.92,28363.224080
180.124.240.161,28363.224080
106.111.105.101,28363.224080
180.117.222.242,28363.224080
180.123.97.31,28363.224080
49.68.145.47,28363.224080
180.123.97.137,28363.224080
180.117.223.152,28363.224080
49.81.43.118,28363.224080
49.68.41.169,28363.224080
121.233.30.235,28363.224080
49.81.68.186,28363.224080
180.124.238.157,28363.224080
180.127.162.48,28363.224080
180.124.239.165,28363.224080
180.104.85.27,28348.225019
180.104.5.191,28348.225019
114.235.104.214,28348.225019
218.3.199.196,28348.225019
114.234.250.247,28348.225019
106.111.105.168,28348.225019
180.124.242.246,28348.225019
180.125.255.108,28348.225019
180.124.236.226,28348.225019
114.234.9.142,28348.225019
180.124.243.245,28348.225019
114.235.39.39,28348.225019
114.234.12.132,28348.225019
114.234.12.122,28348.225019
114.234.10.195,28348.225019
106.111.106.25,28348.225019
180.124.238.213,28348.225019
49.81.46.44,28348.225019
180.123.232.235,28348.225019
180.127.169.143,28348.225019
106.111.106.130,28333.225958
180.104.85.105,28333.225958
114.235.104.247,28333.225958
180.123.147.231,28333.225958
218.3.196.58,28333.225958
180.104.85.179,28333.225958
180.124.238.113,28333.225958
49.81.115.6,28333.225958
180.124.241.194,28333.225958
114.234.245.97,28333.225958
180.117.220.4,28333.225958
180.124.14.231,28318.226897
180.124.179.232,28318.226897
114.234.57.146,28318.226897
114.235.104.130,28318.226897
114.235.222.39,28318.226897
114.235.104.36,28318.226897
121.233.94.123,28318.226897
180.124.73.184,28318.226897
180.104.243.181,28318.226897
114.234.56.92,28318.226897
114.235.128.180,28318.226897
106.111.106.83,28318.226897
121.233.95.77,28318.226897
121.233.36.74,28288.228775
121.233.29.116,28288.228775
180.125.253.139,28288.228775
114.234.14.160,28288.228775
180.104.4.46,28273.229715
121.233.31.13,28258.230654
114.234.244.127,28258.230654
212.83.169.241,28258.230654
121.233.29.149,28243.231593
49.68.40.184,28243.231593
49.68.121.132,28183.235349
177.203.48.151,28153.237228
180.124.14.81,28138.238167
114.235.105.64,28123.239106
180.124.242.243,28123.239106
180.104.4.205,28123.239106
180.124.14.15,28108.240045
49.81.67.86,28093.240984
114.234.14.123,28078.241923
180.124.237.125,28078.241923
180.124.243.246,28078.241923
200.56.72.50,28078.241923
121.233.31.56,28078.241923
121.233.29.123,28063.242863
106.111.105.12,28033.244741
49.81.46.167,28033.244741
164.132.224.224,27988.247558
167.88.35.108,27988.247558
5.45.74.130,27988.247558
184.20.102.255,27973.248497
49.81.46.143,27973.248497
180.124.76.228,27943.250376
180.124.186.147,27943.250376
81.17.22.186,27898.253193
176.120.102.59,27883.254132
221.229.145.252,27838.256950
180.125.252.167,27838.256950
180.124.237.124,27838.256950
114.234.31.186,27838.256950
49.68.40.227,27823.257889
49.81.47.23,27823.257889
121.233.28.7,27823.257889
114.234.251.87,27823.257889
180.104.6.217,27823.257889
180.105.150.71,27823.257889
121.233.12.231,27823.257889
117.87.78.52,27823.257889
180.117.220.102,27823.257889
49.81.65.110,27823.257889
49.81.43.217,27823.257889
117.87.78.95,27823.257889
180.125.252.164,27823.257889
180.124.76.23,27823.257889
114.234.244.13,27823.257889
180.105.150.222,27823.257889
180.104.243.235,27823.257889
121.233.30.175,27823.257889
114.234.13.59,27823.257889
121.233.29.204,27823.257889
114.234.246.121,27823.257889
49.68.43.208,27823.257889
117.87.146.220,27823.257889
180.124.194.254,27823.257889
180.117.223.91,27823.257889
114.235.104.114,27823.257889
49.81.46.222,27823.257889
180.124.84.172,27823.257889
117.87.234.191,27823.257889
114.234.56.226,27808.258828
121.233.36.127,27808.258828
49.81.44.152,27808.258828
49.81.42.68,27808.258828
106.110.86.56,27808.258828
49.81.66.18,27808.258828
180.104.7.125,27808.258828
180.117.221.106,27808.258828
180.104.5.153,27808.258828
114.234.63.74,27808.258828
49.81.43.179,27808.258828
49.68.123.34,27808.258828
180.124.239.172,27808.258828
117.87.134.173,27808.258828
176.31.39.249,27808.258828
180.124.238.144,27808.258828
180.125.254.223,27808.258828
180.123.147.244,27808.258828
117.87.134.112,27808.258828
117.87.78.244,27808.258828
218.3.199.75,27808.258828
180.125.252.64,27808.258828
114.234.58.47,27808.258828
180.123.237.96,27808.258828
114.234.245.190,27808.258828
114.234.70.87,27808.258828
180.104.4.136,27808.258828
180.124.76.199,27808.258828
106.111.126.90,27808.258828
180.124.241.150,27808.258828
121.233.94.170,27808.258828
49.81.68.250,27793.259767
180.104.6.204,27793.259767
218.3.194.212,27793.259767
49.68.41.236,27793.259767
114.234.246.240,27793.259767
114.235.107.110,27793.259767
180.104.4.25,27793.259767
180.104.4.22,27793.259767
121.233.98.251,27793.259767
114.234.70.182,27793.259767
180.123.97.143,27793.259767
180.124.14.176,27793.259767
49.81.44.10,27793.259767
180.123.98.58,27793.259767
180.124.243.202,27793.259767
114.234.7.168,27793.259767
180.125.255.36,27793.259767
114.235.105.59,27793.259767
180.125.255.107,27778.260706
121.233.12.59,27778.260706
114.234.57.187,27778.260706
114.234.143.147,27778.260706
180.104.243.55,27778.260706
218.3.194.45,27778.260706
114.235.104.41,27778.260706
180.124.186.11,27778.260706
218.3.198.158,27778.260706
114.234.244.64,27778.260706
218.3.194.230,27778.260706
49.68.40.191,27778.260706
121.233.36.111,27778.260706
117.87.50.48,27763.261645
180.104.242.182,27763.261645
114.234.63.234,27763.261645
180.123.46.219,27763.261645
180.123.46.192,27763.261645
114.234.9.177,27763.261645
114.234.10.26,27763.261645
114.234.245.181,27763.261645
49.82.220.6,27763.261645
114.234.70.220,27763.261645
180.104.170.251,27748.262585
121.233.29.188,27748.262585
49.81.67.136,27748.262585
51.15.41.124,27748.262585
180.104.242.111,27748.262585
121.233.12.228,27748.262585
114.234.29.24,27748.262585
180.125.255.87,27748.262585
180.125.254.221,27748.262585
121.233.14.228,27748.262585
114.234.61.95,27748.262585
114.234.14.97,27733.263524
114.234.11.87,27733.263524
209.159.137.156,27628.270098
104.233.105.41,27628.270098
104.233.105.123,27628.270098
180.123.146.44,27613.271037
180.124.76.226,27598.271976
114.234.246.127,27598.271976
185.11.167.55,27568.273854
218.3.199.104,27568.273854
184.81.189.61,27553.274793
88.202.178.101,27538.275733
46.28.53.42,27538.275733
180.124.240.127,27538.275733
62.92.70.116,27478.279489
187.165.21.224,27478.279489
187.163.186.233,27478.279489
49.81.43.181,27478.279489
177.19.255.28,27478.279489
114.234.30.24,27433.282307
218.3.196.137,27433.282307
114.235.130.122,27433.282307
180.124.240.156,27433.282307
180.123.146.174,27358.287002
106.110.86.59,27358.287002
114.235.38.146,27328.288881
106.111.125.83,27268.292637
114.234.57.218,27268.292637
218.3.194.170,27253.293576
121.233.95.143,27253.293576
180.104.228.116,27253.293576
114.234.247.20,27253.293576
195.22.126.176,27238.294515
49.81.115.26,27223.295455
180.123.96.63,27178.298272
49.68.43.234,27178.298272
180.125.254.157,27178.298272
114.234.13.94,27178.298272
185.81.113.106,27178.298272
114.235.39.228,27178.298272
49.81.44.68,27178.298272
117.92.34.12,27148.300150
180.123.232.70,27148.300150
49.68.43.230,27133.301089
114.234.30.190,27103.302968
114.234.177.40,27103.302968
46.194.25.119,27088.303907
180.124.79.120,27043.306724
114.235.105.162,27043.306724
114.234.143.59,27013.308603
180.123.46.132,26998.309542
180.123.158.105,26998.309542
180.124.238.99,26998.309542
180.123.96.7,26998.309542
117.60.23.236,26998.309542
117.87.147.111,26998.309542
185.16.41.64,26998.309542
180.123.147.61,26998.309542
117.60.26.181,26983.310481
180.125.254.160,26983.310481
180.123.146.244,26983.310481
180.123.46.221,26983.310481
121.233.14.200,26983.310481
49.81.65.83,26983.310481
114.234.62.19,26983.310481
122.165.81.21,26983.310481
180.124.84.170,26983.310481
180.125.255.1,26983.310481
49.81.67.65,26983.310481
89.216.22.136,26983.310481
49.68.147.135,26983.310481
121.233.28.47,26983.310481
121.233.29.224,26983.310481
119.75.6.210,26983.310481
43.250.226.206,26983.310481
46.10.116.213,26983.310481
117.87.78.26,26983.310481
200.6.230.171,26983.310481
49.81.65.54,26983.310481
41.86.228.248,26983.310481
180.124.236.154,26983.310481
180.117.222.105,26983.310481
180.117.222.175,26983.310481
114.234.39.77,26983.310481
180.117.220.37,26983.310481
180.124.225.186,26983.310481
121.233.36.27,26983.310481
49.81.42.119,26983.310481
114.235.166.162,26983.310481
49.68.127.68,26983.310481
49.81.42.141,26983.310481
180.124.242.66,26983.310481
180.124.185.55,26983.310481
180.104.243.106,26968.311420
186.103.188.94,26968.311420
49.81.44.56,26968.311420
114.234.7.44,26968.311420
114.234.10.35,26968.311420
121.233.29.215,26968.311420
121.233.95.146,26968.311420
114.235.105.189,26968.311420
180.104.85.216,26968.311420
180.104.242.138,26968.311420
121.233.30.155,26968.311420
49.81.126.237,26968.311420
180.123.46.47,26968.311420
180.124.240.56,26968.311420
218.3.196.106,26968.311420
180.124.79.108,26968.311420
106.111.105.215,26968.311420
117.87.50.84,26968.311420
49.81.47.211,26968.311420
114.235.104.123,26968.311420
114.234.60.131,26968.311420
121.233.29.46,26968.311420
180.127.171.129,26968.311420
115.231.16.175,26968.311420
117.87.134.65,26968.311420
180.125.254.64,26968.311420
180.104.5.254,26968.311420
114.235.123.93,26968.311420
180.124.78.28,26968.311420
180.123.158.213,26968.311420
114.234.60.231,26953.312359
117.87.134.121,26953.312359
49.68.43.71,26953.312359
114.234.247.66,26953.312359
114.234.249.31,26953.312359
180.123.147.233,26953.312359
114.235.136.127,26953.312359
180.124.73.207,26953.312359
114.234.142.124,26953.312359
121.233.13.33,26953.312359
180.125.253.3,26953.312359
114.234.245.94,26953.312359
49.68.147.54,26938.313298
49.81.42.126,26938.313298
180.125.252.73,26938.313298
180.117.220.247,26938.313298
114.234.177.94,26938.313298
114.234.9.52,26938.313298
49.68.41.222,26938.313298
121.233.13.18,26938.313298
121.233.12.146,26938.313298
180.124.79.96,26938.313298
180.124.73.3,26938.313298
185.148.145.158,26938.313298
180.104.171.174,26938.313298
49.68.122.207,26938.313298
180.124.239.160,26938.313298
114.234.247.1,26938.313298
180.124.76.35,26938.313298
180.104.4.165,26938.313298
218.3.194.39,26938.313298
49.68.43.133,26938.313298
117.87.50.199,26938.313298
180.124.78.161,26938.313298
106.111.106.234,26938.313298
114.235.166.156,26938.313298
114.235.128.26,26938.313298
117.92.190.142,26938.313298
186.167.248.66,26938.313298
59.63.166.105,26938.313298
186.167.242.16,26938.313298
222.187.156.198,26938.313298
121.233.94.2,26938.313298
128.70.112.215,26938.313298
114.234.177.17,26938.313298
114.234.70.155,26938.313298
180.123.147.204,26938.313298
180.124.77.23,26938.313298
222.189.112.44,26938.313298
190.52.113.143,26938.313298
121.233.15.35,26938.313298
114.234.251.222,26938.313298
83.69.0.29,26938.313298
80.80.199.46,26938.313298
114.234.70.32,26938.313298
106.111.106.51,26923.314237
106.111.106.42,26923.314237
114.234.31.67,26923.314237
180.104.5.104,26923.314237
49.81.69.160,26923.314237
180.125.255.45,26923.314237
114.234.247.47,26923.314237
218.3.187.199,26923.314237
180.127.160.247,26923.314237
49.88.165.117,26923.314237
121.233.13.158,26923.314237
106.111.104.191,26923.314237
117.87.50.56,26923.314237
114.234.61.63,26923.314237
49.81.37.112,26923.314237
117.60.23.44,26923.314237
121.233.14.156,26923.314237
180.104.7.146,26923.314237
114.234.9.51,26923.314237
114.235.104.158,26923.314237
121.233.14.27,26923.314237
49.81.44.33,26923.314237
180.125.254.148,26923.314237
180.104.5.44,26923.314237
180.104.5.215,26923.314237
49.81.103.229,26908.315177
180.123.226.201,26893.316116
114.234.28.47,26893.316116
180.125.254.12,26878.317055
117.87.134.49,26863.317994
49.81.68.205,26848.318933
49.82.220.70,26803.321751
121.233.31.122,26803.321751
114.235.105.214,26803.321751
117.60.26.78,26803.321751
121.233.29.14,26803.321751
49.81.67.2,26803.321751
49.68.121.191,26758.324568
121.233.28.145,26698.328325
121.233.28.109,26698.328325
114.235.106.224,26698.328325
222.187.188.237,26698.328325
180.125.255.251,26698.328325
180.124.243.7,26698.328325
180.123.98.157,26698.328325
104.156.250.18,26668.330203
46.118.162.134,26653.331142
121.233.30.213,26638.332081
121.233.30.227,26638.332081
121.233.28.130,26638.332081
114.234.7.47,26623.333020
114.234.70.78,26623.333020
49.81.47.90,26623.333020
180.123.99.85,26503.340533
114.234.247.159,26503.340533
185.11.167.57,26488.341473
185.11.167.58,26488.341473
185.11.167.56,26488.341473
79.124.59.194,26428.345229
66.42.224.235,26398.347107
117.87.50.192,26323.351803
117.87.134.37,26323.351803
114.234.30.244,26323.351803
5.79.209.57,26323.351803
176.192.168.220,26308.352742
5.3.173.102,26293.353681
178.17.174.141,26278.354621
180.117.220.140,26263.355560
180.124.14.44,26263.355560
180.127.169.27,26203.359316
49.81.47.5,26203.359316
49.81.65.0,26113.364951
222.92.102.68,26098.365890
218.3.197.115,26098.365890
49.81.45.130,26098.365890
111.1.62.108,26038.369647
188.120.244.69,26008.371525
80.209.252.138,26008.371525
91.65.77.194,25963.374343
1.174.142.101,25888.379038
2.93.96.117,25888.379038
49.81.46.166,25888.379038
92.52.22.72,25888.379038
193.200.151.38,25888.379038
87.225.32.158,25888.379038
78.187.190.46,25888.379038
95.37.42.134,25888.379038
217.182.68.186,25888.379038
114.235.55.197,25858.380917
218.3.194.173,25858.380917
180.117.222.131,25858.380917
112.111.184.21,25858.380917
114.234.245.104,25858.380917
111.1.62.106,25858.380917
175.44.8.51,25858.380917
91.219.238.181,25828.382795
114.234.247.18,25828.382795
49.68.43.1,25828.382795
180.104.7.7,25813.383734
114.234.141.153,25798.384673
180.124.240.82,25798.384673
180.105.46.64,25768.386551
114.234.12.104,25768.386551
114.235.105.139,25768.386551
201.88.5.209,25768.386551
91.234.99.35,25753.387491
114.235.129.48,25753.387491
106.111.106.204,25753.387491
106.110.86.142,25738.388430
49.68.147.84,25738.388430
49.81.42.164,25723.389369
117.87.233.29,25708.390308
218.3.197.244,25708.390308
93.70.242.214,25693.391247
49.81.44.221,25693.391247
114.234.15.141,25693.391247
180.105.46.170,25693.391247
114.234.28.166,25678.392186
114.235.128.152,25663.393125
180.124.238.206,25663.393125
121.233.30.232,25648.394065
49.81.46.160,25648.394065
114.234.11.68,25648.394065
180.104.242.77,25648.394065
49.68.41.57,25648.394065
180.123.157.229,25648.394065
114.235.222.37,25648.394065
180.124.242.124,25648.394065
180.124.84.188,25648.394065
49.81.66.198,25648.394065
114.234.247.82,25648.394065
114.234.59.78,25648.394065
180.125.252.224,25648.394065
180.124.84.88,25648.394065
180.124.179.3,25648.394065
106.111.126.39,25648.394065
117.87.78.231,25648.394065
180.117.220.137,25648.394065
121.233.29.79,25633.395004
121.233.29.96,25633.395004
49.68.145.101,25633.395004
222.187.188.108,25633.395004
114.234.246.88,25633.395004
180.124.241.205,25633.395004
114.234.247.247,25633.395004
49.81.47.167,25633.395004
180.123.147.79,25633.395004
121.233.29.18,25633.395004
180.124.239.94,25633.395004
49.68.40.15,25633.395004
49.81.65.85,25633.395004
180.124.79.37,25633.395004
114.235.113.169,25633.395004
180.104.6.193,25633.395004
180.124.185.198,25633.395004
106.111.125.112,25633.395004
218.3.196.64,25633.395004
114.235.249.134,25633.395004
121.233.12.13,25633.395004
106.111.104.235,25633.395004
218.3.196.207,25633.395004
114.234.63.25,25633.395004
180.124.242.26,25633.395004
180.123.98.231,25633.395004
117.92.40.145,25633.395004
218.3.196.18,25633.395004
218.3.194.180,25618.395943
180.104.85.122,25618.395943
180.104.4.224,25618.395943
49.81.46.253,25618.395943
180.104.7.241,25618.395943
180.124.237.19,25618.395943
121.233.95.104,25618.395943
49.68.122.43,25618.395943
114.234.248.64,25618.395943
106.111.105.211,25618.395943
49.68.43.201,25618.395943
49.68.42.10,25618.395943
114.234.244.229,25603.396882
180.124.237.174,25603.396882
114.234.245.20,25603.396882
49.68.122.161,25603.396882
114.235.48.52,25603.396882
49.81.44.229,25603.396882
222.187.156.19,25603.396882
223.74.42.26,25603.396882
114.234.30.118,25603.396882
114.234.245.7,25603.396882
49.81.44.223,25588.397821
62.80.200.190,25588.397821
106.111.125.186,25588.397821
180.124.78.231,25588.397821
49.68.41.253,25558.399699
114.234.250.151,25558.399699
49.68.40.211,25558.399699
49.68.40.245,25558.399699
200.41.170.11,25543.400639
121.233.31.227,25543.400639
121.233.14.28,25528.401578
106.111.105.39,25528.401578
180.125.253.27,25528.401578
180.124.238.72,25528.401578
121.233.12.132,25528.401578
180.123.237.112,25528.401578
114.235.106.17,25528.401578
114.234.10.239,25528.401578
114.235.105.33,25528.401578
186.223.188.153,25528.401578
133.236.76.42,25528.401578
49.81.126.236,25528.401578
180.124.187.242,25528.401578
114.235.166.238,25528.401578
49.81.44.185,25528.401578
114.234.15.36,25513.402517
117.87.50.168,25453.406273
121.233.13.160,25453.406273
178.17.174.196,25438.407213
158.69.201.47,25438.407213
180.124.239.235,25378.410969
133.218.180.149,25303.415665
104.132.1.108,25288.416604
161.202.72.163,25273.417543
46.183.219.231,25273.417543
117.87.78.174,25258.418482
180.123.99.161,25258.418482
114.235.106.228,25258.418482
114.235.106.212,25258.418482
49.68.145.247,25258.418482
180.104.7.111,25258.418482
121.233.30.10,25258.418482
94.34.75.150,25243.419421
180.123.213.231,25228.420361
200.229.239.90,25228.420361
180.123.237.171,25228.420361
42.113.160.151,25228.420361
121.233.28.9,25228.420361
114.234.244.169,25228.420361
121.233.29.101,25228.420361
121.233.31.100,25213.421300
114.235.131.5,25213.421300
121.233.29.229,25213.421300
180.124.78.86,25213.421300
185.125.33.176,25198.422239
213.47.190.4,25183.423178
185.7.155.129,25138.425995
121.199.56.31,25093.428813
222.190.122.122,25093.428813
180.124.76.251,25093.428813
176.116.104.49,25063.430691
49.81.46.158,25048.431630
72.174.139.6,25018.433509
49.81.42.190,24868.442900
121.233.30.170,24823.445718
114.115.209.191,24793.447596
180.124.237.11,24763.449474
180.123.96.239,24748.450413
180.124.78.16,24748.450413
173.79.162.220,24748.450413
114.234.14.11,24733.451352
191.98.147.114,24703.453231
202.21.181.10,24703.453231
73.189.24.253,24673.455109
158.255.211.9,24673.455109
45.76.197.82,24658.456048
121.233.13.155,24658.456048
180.124.77.34,24658.456048
121.233.12.12,24628.457926
180.123.159.149,24598.459805
114.234.251.232,24598.459805
185.204.1.62,24598.459805
180.124.240.95,24583.460744
46.223.202.50,24583.460744
46.36.36.116,24568.461683
49.68.144.194,24553.462622
117.87.78.111,24538.463561
61.230.173.245,24478.467318
114.234.142.118,24433.470135
117.87.134.202,24403.472014
49.81.37.131,24403.472014
49.68.41.64,24403.472014
114.235.39.73,24388.472953
180.123.156.103,24388.472953
180.104.170.162,24388.472953
180.105.46.131,24388.472953
114.234.56.24,24373.473892
121.233.95.121,24373.473892
193.90.12.116,24358.474831
185.82.217.51,24343.475770
114.234.10.250,24298.478588
190.10.8.9,24298.478588
114.234.29.29,24298.478588
180.104.169.148,24298.478588
106.111.105.242,24298.478588
157.252.245.32,24298.478588
185.36.100.181,24283.479527
82.71.211.13,24283.479527
180.124.240.11,24283.479527
180.104.5.137,24268.480466
49.81.115.57,24268.480466
49.81.42.32,24268.480466
219.89.121.24,24268.480466
114.234.249.19,24268.480466
180.123.46.80,24253.481405
121.233.13.6,24238.482344
103.16.16.107,24238.482344
180.117.220.253,24238.482344
148.251.43.239,24208.484222
117.218.77.18,24208.484222
213.248.164.66,24208.484222
106.111.126.12,24208.484222
107.181.189.39,24193.485162
96.44.144.106,24193.485162
180.123.98.167,24193.485162
195.22.24.162,24193.485162
46.166.187.26,24193.485162
5.254.100.66,24193.485162
190.123.46.51,24193.485162
178.162.216.5,24193.485162
87.121.0.165,24193.485162
185.25.21.163,24193.485162
119.81.31.43,24193.485162
49.81.66.51,24178.486101
180.124.239.35,24178.486101
89.101.218.6,24163.487040
121.233.94.50,24163.487040
180.123.46.216,24163.487040
180.124.239.173,24163.487040
67.1.111.97,24163.487040
117.87.147.182,24163.487040
121.233.29.203,24163.487040
180.104.6.121,24163.487040
121.233.15.25,24148.487979
114.234.31.224,24148.487979
180.123.46.185,24148.487979
121.233.94.206,24148.487979
121.233.29.184,24148.487979
180.124.243.220,24148.487979
45.64.139.50,24148.487979
49.68.42.51,24148.487979
121.233.30.101,24148.487979
180.125.254.31,24148.487979
180.125.254.79,24148.487979
45.116.232.117,24148.487979
49.81.103.104,24148.487979
49.68.124.152,24148.487979
200.35.184.17,24148.487979
180.124.84.73,24148.487979
49.81.67.167,24148.487979
109.62.243.212,24148.487979
193.188.92.216,24148.487979
49.68.43.204,24148.487979
114.235.166.177,24148.487979
114.234.246.211,24148.487979
118.69.109.4,24148.487979
114.234.13.141,24148.487979
180.124.73.101,24148.487979
194.224.103.91,24148.487979
180.105.150.123,24148.487979
117.87.146.131,24148.487979
114.235.39.174,24148.487979
114.235.129.121,24148.487979
114.234.142.133,24148.487979
103.8.43.251,24148.487979
121.233.31.107,24148.487979
117.87.146.4,24148.487979
68.188.167.6,24148.487979
93.55.122.70,24148.487979
27.123.0.22,24148.487979
121.233.31.28,24148.487979
180.105.150.70,24148.487979
117.87.78.100,24133.488918
180.124.76.169,24133.488918
114.234.248.220,24133.488918
180.124.237.115,24133.488918
124.158.93.130,24133.488918
106.111.105.32,24133.488918
114.234.57.123,24133.488918
49.81.37.54,24133.488918
117.87.146.155,24133.488918
114.234.7.89,24133.488918
180.124.243.145,24133.488918
49.81.47.89,24133.488918
114.234.62.156,24133.488918
200.77.160.107,24133.488918
180.104.169.38,24133.488918
49.81.64.155,24133.488918
49.81.44.187,24133.488918
121.233.30.61,24133.488918
