ip,mean
27.35.255.86,175290
146.185.131.239,175290
91.143.84.8,175290
81.7.4.24,175290
107.170.219.188,175290
78.46.67.75,175290
91.143.91.125,175290
81.7.3.12,175290
94.254.94.155,175290
138.201.154.209,175290
219.88.232.230,175290
178.62.66.18,175290
89.221.209.100,175275
94.242.246.24,175275
132.216.54.2,175245
123.136.80.0,175230
104.244.88.0,175230
178.63.61.67,175230
46.49.6.145,175080
72.178.79.6,175065
5.135.158.101,175050
59.127.214.120,175050
128.8.124.6,174945
5.186.56.144,174810
5.2.162.184,174630
84.75.179.223,174510
59.124.247.89,174330
200.129.11.7,174315
212.51.139.25,174240
5.2.167.40,174225
72.234.155.136,174195
58.221.173.38,174150
60.173.255.176,174150
59.56.65.222,174150
58.126.182.8,174150
60.165.134.50,174150
41.224.46.227,174150
37.59.107.185,173970
185.117.118.132,173850
50.244.25.90,173805
185.62.190.249,173790
34.209.157.172,173790
144.217.163.232,173790
139.99.7.18,173790
155.94.239.111,173790
144.217.61.42,173790
46.13.110.247,173760
199.249.223.69,173730
199.249.223.68,173730
199.249.223.67,173730
199.249.223.66,173730
199.84.56.0,173670
204.187.156.0,173670
198.184.208.0,173670
207.177.128.0,173670
206.41.160.0,173670
199.241.64.0,173670
203.189.112.0,173670
202.27.100.0,173670
205.159.174.0,173670
47.49.188.51,173670
195.190.13.0,173670
198.45.32.0,173670
199.249.223.72,173580
199.249.223.73,173580
199.249.223.74,173580
199.249.223.75,173580
85.119.83.78,173460
42.51.7.36,173340
81.169.175.164,172950
59.44.177.238,172890
42.51.0.70,172860
85.14.245.175,172740
185.65.244.235,172710
61.132.106.198,172695
61.131.252.56,172695
36.37.224.245,172635
208.67.1.79,172575
85.244.122.69,172500
82.211.60.207,172485
59.23.106.80,172470
216.189.150.185,172440
138.68.129.93,172425
51.15.129.181,172425
1.30.218.45,172395
52.56.124.204,172395
178.32.53.94,172305
60.171.105.22,172275
94.242.222.66,171915
192.162.141.53,171915
178.254.37.97,171900
82.165.100.196,171690
178.202.169.177,171660
85.229.37.150,171555
76.119.135.44,171465
185.175.208.179,171465
103.227.4.0,171390
115.166.136.0,171390
1.192.131.36,171390
103.13.101.81,171390
45.55.8.14,171345
84.211.49.30,171330
163.172.163.169,171315
61.160.221.60,171300
61.178.142.98,171285
64.145.111.26,171255
67.161.31.147,171195
188.165.50.244,171135
178.62.93.36,171120
91.65.105.24,171075
50.53.66.176,171075
89.162.0.126,171060
109.234.36.196,171030
1.34.36.236,171000
37.191.152.23,171000
70.77.135.89,170985
92.108.194.85,170985
50.116.0.149,170985
198.245.202.92,170985
212.47.232.237,170985
193.90.12.86,170985
193.189.117.56,170985
178.24.155.195,170985
46.108.39.219,170985
190.123.35.140,170985
193.90.12.87,170985
109.192.17.89,170985
193.90.12.89,170985
190.123.35.141,170985
123.30.129.179,170985
149.56.204.126,170985
193.90.12.90,170985
89.221.208.64,170985
64.57.48.0,170985
134.34.147.128,170985
51.254.246.203,170985
213.246.56.62,170985
185.100.85.90,170985
74.122.56.0,170985
91.236.213.74,170985
129.242.219.51,170985
104.223.103.187,170985
170.72.7.10,170985
103.250.73.6,170985
91.225.216.0,170985
59.125.30.113,170940
103.231.84.0,170940
84.105.18.164,170910
185.151.60.0,170850
104.131.65.225,170775
27.3.36.218,170685
46.4.128.62,170655
66.11.189.26,170655
67.245.122.241,170655
82.168.14.146,170655
134.119.9.35,170655
1.214.208.226,170580
149.210.221.48,170520
130.149.14.31,170505
104.233.80.8,170160
42.51.129.88,170040
5.146.129.127,169965
94.242.246.23,169950
109.192.151.243,169920
41.38.37.194,169920
185.183.107.194,169905
179.43.183.102,169905
139.59.6.172,169905
178.62.32.105,169905
78.108.66.110,169905
91.219.239.121,169905
91.236.116.88,169905
62.210.203.90,169905
192.99.9.138,169905
87.177.140.98,169860
94.23.212.220,169860
83.97.85.145,169815
41.78.172.29,169815
185.170.42.18,169815
176.10.217.142,169785
205.166.94.153,169755
188.213.28.222,169665
83.212.104.145,169590
61.163.218.33,169530
60.170.188.36,169530
81.4.108.199,169500
50.199.70.18,169485
60.161.222.73,169470
149.154.158.228,169440
43.225.163.118,169425
52.10.125.140,169410
59.125.253.158,169410
94.226.107.165,169380
188.242.130.122,169215
14.63.163.93,169035
24.73.193.150,168885
24.4.82.195,168705
194.187.205.151,168660
69.164.210.142,168585
178.217.184.32,168510
210.212.210.86,168495
204.238.137.0,168465
206.224.160.0,168465
205.207.134.0,168465
62.210.69.161,168450
104.206.168.60,168435
23.243.153.210,168435
84.250.229.213,168435
61.129.251.98,168420
76.14.112.233,168405
2.139.161.201,168390
198.12.118.14,168375
5.187.48.62,168375
208.33.154.102,168375
8.41.41.130,168375
142.255.127.220,168375
176.28.9.120,168375
81.134.177.123,168375
70.121.166.206,168375
129.79.133.246,168375
45.55.233.121,168375
193.251.189.134,168375
95.45.234.219,168375
130.241.34.41,168375
84.121.237.45,168375
176.140.202.193,168375
82.118.17.122,168375
173.71.141.91,168375
110.143.32.141,168375
129.49.104.131,168375
91.250.100.7,168375
212.159.47.167,168375
146.185.135.54,168375
185.74.255.19,168375
147.96.33.52,168375
185.117.72.234,168375
197.231.221.211,168360
37.61.209.150,168345
91.219.237.229,168240
188.42.216.83,168240
162.247.72.213,168225
60.174.119.135,168165
27.152.0.157,168120
27.118.28.244,168105
163.172.29.20,168075
69.162.139.9,168075
84.80.85.74,168075
185.153.198.162,168075
178.254.41.20,168045
110.174.43.136,168015
71.6.142.85,167910
59.120.37.44,167685
71.202.61.123,167580
130.226.169.137,167475
92.223.105.32,167370
58.119.3.76,167280
93.244.226.172,167205
42.123.82.64,167205
186.65.112.0,167190
125.31.192.0,167190
114.118.0.0,167190
27.0.60.243,167100
145.220.0.15,167100
197.159.80.0,167070
198.178.64.0,167070
192.43.160.0,167055
79.137.67.116,167040
162.245.124.0,167040
199.198.188.0,167025
205.203.224.0,167025
206.209.80.0,167025
202.183.0.0,167025
203.2.200.0,167025
201.148.168.0,167025
204.106.128.0,167025
204.232.0.0,167025
199.33.222.0,167025
204.87.199.0,167025
37.201.46.246,167010
124.157.0.0,166995
134.209.0.0,166995
171.22.0.0,166965
157.115.0.0,166965
164.79.0.0,166965
150.129.212.0,166965
145.231.0.0,166965
160.240.0.0,166965
91.121.109.209,166965
59.63.161.112,166950
109.120.140.127,166920
176.36.215.251,166920
163.172.163.104,166920
144.76.48.4,166920
95.141.44.66,166920
92.52.32.77,166920
95.141.44.61,166920
51.15.67.36,166920
149.255.35.242,166920
212.51.156.224,166920
193.70.73.242,166920
185.203.117.50,166920
173.22.92.184,166920
46.30.213.249,166920
101.192.0.0,166920
31.31.78.203,166920
185.180.197.47,166920
192.162.26.25,166920
37.187.120.37,166920
94.254.19.150,166920
212.129.19.196,166920
163.172.148.176,166920
98.142.208.27,166920
129.116.146.161,166920
69.193.72.100,166920
74.208.247.181,166920
195.219.163.68,166920
85.195.252.93,166920
71.80.161.31,166920
163.172.110.48,166905
192.190.49.0,166905
164.137.0.0,166815
171.25.0.0,166815
138.186.208.0,166815
146.3.0.0,166815
160.255.0.0,166815
150.129.228.0,166815
37.25.33.121,166755
31.43.119.145,166755
138.68.174.81,166755
89.163.225.216,166755
129.194.92.158,166710
129.194.101.164,166710
46.28.205.170,166710
87.118.122.51,166710
46.4.19.67,166710
91.197.234.102,166710
168.235.92.183,166710
93.170.77.174,166710
67.162.8.192,166710
81.174.150.43,166680
150.242.120.0,166665
147.119.0.0,166665
161.70.0.0,166665
157.232.0.0,166665
165.209.0.0,166665
138.249.0.0,166665
205.210.171.0,166635
101.203.128.0,166635
205.137.0.0,166635
185.10.68.95,166620
14.23.41.178,166605
109.24.193.216,166605
198.20.16.0,166605
78.187.38.128,166605
80.82.77.139,166605
198.183.32.0,166605
79.187.59.1,166605
81.225.90.120,166605
72.249.141.182,166605
78.189.148.4,166605
80.82.77.33,166605
82.114.88.19,166605
79.132.211.6,166605
62.166.44.249,166605
77.72.82.19,166605
81.214.57.44,166605
39.115.113.91,166590
91.224.160.0,166590
101.248.0.0,166545
61.222.213.190,166530
61.68.21.222,166530
198.181.64.0,166515
198.44.192.0,166470
207.192.70.250,166425
27.3.84.227,166290
82.115.144.140,166275
80.127.107.179,166230
45.118.32.60,166200
37.187.63.17,166140
14.161.10.99,166080
1.34.254.153,165930
64.69.79.93,165885
89.217.38.172,165705
107.191.50.119,165660
178.63.26.116,165615
1.34.158.177,165585
37.191.156.74,165555
1.65.147.74,165555
185.203.116.120,165540
23.249.141.142,165525
60.216.24.93,165495
58.119.3.77,165495
208.64.220.46,165465
46.238.246.120,165390
5.2.164.125,165330
45.79.207.176,165285
2.235.216.169,165240
185.170.41.8,165240
92.63.110.119,165240
83.149.99.151,165240
108.61.199.206,165240
2.225.141.134,165240
24.142.160.50,165240
23.25.97.177,165240
31.43.98.164,165240
185.159.82.43,165240
31.25.89.16,165240
88.99.27.231,165240
104.223.48.254,165225
1.180.189.18,165225
60.10.199.88,165150
46.37.157.31,165135
78.187.159.164,165105
91.220.163.0,165000
104.208.158.116,164880
41.226.251.228,164865
31.210.110.10,164850
59.36.255.64,164820
5.2.163.64,164445
89.163.247.115,164355
179.98.242.43,164325
1.234.6.166,164235
89.163.246.250,164190
87.120.254.204,164175
188.192.155.9,164145
185.162.10.157,164130
95.143.192.35,164100
163.172.177.114,164100
14.36.214.54,164100
79.124.58.78,164085
139.59.35.212,164085
61.247.116.250,164055
185.10.68.191,164055
78.47.162.163,164010
217.86.254.137,163950
164.40.245.204,163800
24.37.244.154,163755
188.214.129.85,163710
46.28.66.54,163710
61.40.205.70,163695
193.70.89.19,163695
61.222.206.204,163680
151.80.42.103,163665
69.162.167.112,163605
59.125.182.75,163605
79.233.48.58,163590
142.4.210.216,163590
61.216.88.194,163575
5.224.128.94,163575
27.35.218.68,163155
213.21.26.180,162915
52.39.6.26,162720
77.233.238.130,162675
24.5.49.179,162645
87.206.52.43,162645
46.101.6.132,162615
139.59.134.207,162615
81.7.11.38,162615
73.25.143.5,162615
195.219.166.53,162615
161.53.160.104,162615
198.167.136.153,162615
103.73.189.114,162615
104.207.157.177,162615
5.189.139.38,162615
61.91.14.17,162615
185.86.79.46,162615
107.191.103.42,162585
165.227.8.5,162540
196.52.43.0,162480
45.58.52.221,162435
46.148.212.113,162360
91.106.170.116,162330
159.203.188.14,162315
85.214.240.223,162285
60.170.83.42,162225
109.106.57.243,162195
36.37.250.159,162180
85.10.110.224,162090
46.249.74.180,162090
61.219.175.191,162015
167.114.89.195,161940
83.169.6.12,161940
61.60.176.252,161910
192.43.176.0,161850
192.43.184.0,161850
45.116.115.177,161730
41.74.186.142,161715
41.215.138.170,161715
198.179.22.0,161700
203.9.0.0,161685
204.238.170.0,161685
204.106.192.0,161685
60.251.158.212,161685
205.210.107.0,161685
206.226.0.0,161685
81.170.225.212,161670
27.3.125.58,161400
176.10.250.33,161385
186.1.128.0,161325
100.15.114.155,161310
61.178.199.38,161280
14.136.25.230,161280
78.94.69.106,161235
191.96.249.110,161205
185.166.239.50,161205
43.247.176.46,161205
45.113.160.56,161205
176.31.102.212,161205
45.55.0.154,161205
58.63.224.186,161205
198.23.161.150,161190
91.221.57.129,161190
45.77.64.193,161085
60.247.27.129,161010
5.57.130.133,160965
192.241.160.181,160950
1.119.43.132,160935
83.248.178.197,160920
61.161.214.3,160905
34.201.82.13,160905
61.161.155.100,160890
188.126.94.77,160875
62.178.135.3,160875
213.114.149.160,160860
192.241.198.106,160860
73.100.75.225,160860
73.177.142.26,160860
193.124.181.50,160860
5.9.62.73,160860
198.199.104.64,160860
69.64.48.168,160860
212.71.252.116,160860
212.47.249.63,160860
46.101.178.190,160860
185.13.39.249,160860
185.153.198.11,160860
151.80.144.252,160860
178.254.26.244,160860
217.16.181.20,160860
71.6.146.0,160845
82.118.17.137,160740
47.23.4.54,160665
132.248.30.12,160665
94.242.57.2,160560
178.150.0.198,160425
82.211.19.143,160395
88.109.13.160,160395
37.157.196.97,160395
194.63.142.11,160395
47.88.171.224,160395
68.182.34.106,160275
188.230.91.173,160215
64.251.30.42,160200
85.14.244.114,160125
82.117.250.71,160125
81.4.125.13,159975
61.216.10.155,159930
61.160.120.110,159900
95.143.172.140,159825
163.172.137.222,159795
192.211.49.217,159780
83.243.41.189,159780
65.50.1.227,159780
62.113.227.114,159780
185.145.253.132,159780
178.140.197.96,159780
163.172.147.53,159780
134.119.179.55,159780
51.15.141.220,159780
67.210.106.53,159780
91.213.233.194,159780
59.127.82.159,159780
178.24.40.166,159765
5.188.203.55,159720
87.79.79.94,159720
62.141.54.86,159630
78.43.58.241,159555
65.164.218.123,159510
83.162.47.26,159495
61.138.14.187,159465
180.181.117.164,159450
216.24.174.245,159420
174.4.98.9,159405
69.251.207.212,159405
87.229.85.64,159375
146.0.79.243,159375
216.17.101.79,159345
95.141.37.159,159285
146.52.122.170,159285
103.68.212.0,159270
79.134.234.247,159255
5.228.176.54,159210
82.151.193.136,159045
5.224.77.230,158970
62.210.250.192,158955
80.56.33.130,158895
185.66.103.81,158820
104.232.119.93,158790
60.12.26.106,158625
185.100.87.239,158580
60.165.181.218,158580
1.220.38.14,158475
163.172.215.236,158445
90.254.70.1,158445
95.27.166.4,158370
94.130.32.101,158355
23.25.73.109,158340
104.236.128.108,158325
185.96.88.164,158310
173.196.157.250,158310
217.20.112.213,158310
84.92.97.97,158310
195.62.53.196,158310
178.209.42.84,158265
5.29.115.159,158175
178.209.46.173,158055
144.76.128.206,158055
100.2.3.243,158025
92.222.103.232,158025
43.254.214.136,158025
46.105.123.162,158025
75.54.229.204,158010
92.243.20.30,157980
79.97.90.18,157980
94.245.53.49,157980
51.15.51.159,157980
163.172.185.132,157980
23.239.29.226,157980
91.212.124.0,157980
77.37.228.90,157980
185.104.140.172,157980
80.99.0.223,157980
199.249.223.40,157950
41.38.133.127,157890
64.137.176.8,157875
144.217.56.135,157845
149.56.204.207,157845
161.97.195.50,157815
61.178.130.65,157785
87.118.114.134,157680
107.170.213.70,157680
61.233.14.180,157365
104.192.0.50,157125
125.58.0.0,157110
186.96.96.0,157110
78.200.39.175,157035
212.47.233.86,157005
31.128.14.83,156975
66.98.62.212,156960
198.13.0.0,156960
66.228.55.240,156945
194.67.219.154,156945
193.70.43.102,156945
91.134.140.21,156945
198.167.223.44,156945
173.212.197.112,156945
165.227.130.126,156945
62.75.167.190,156945
80.78.250.26,156945
85.214.144.159,156945
62.141.39.47,156945
1.85.4.122,156945
210.1.204.177,156945
31.220.56.62,156945
163.172.140.123,156945
82.221.100.29,156945
91.219.238.112,156945
68.172.40.110,156945
81.166.86.51,156945
184.168.221.58,156945
51.15.11.64,156945
173.199.118.247,156945
51.15.34.165,156945
82.165.142.79,156945
138.197.220.37,156945
158.255.5.206,156930
185.146.28.0,156930
45.76.94.126,156825
178.209.52.47,156780
188.226.71.132,156720
130.185.250.3,156705
71.6.146.130,156690
2.155.14.69,156615
188.168.34.90,156615
24.14.136.134,156570
37.59.50.218,156555
92.51.245.131,156555
92.222.89.191,156555
185.34.33.2,156540
80.82.67.166,156510
60.191.38.77,156510
193.165.137.202,156480
82.78.215.198,156465
73.230.234.90,156450
23.239.28.87,156450
61.164.213.247,156405
46.4.45.188,156390
185.63.190.28,156390
5.224.128.184,156315
141.138.141.208,156255
51.254.128.201,156165
5.58.6.37,156150
104.223.16.151,156090
81.7.10.20,155910
80.81.243.235,155865
59.152.161.197,155835
37.53.91.143,155670
31.208.201.121,155655
80.219.136.45,155520
37.191.234.150,155520
72.42.158.117,155520
107.191.110.179,155505
78.46.127.239,155490
27.3.38.205,155430
69.16.251.248,155400
37.221.196.137,155355
2.237.26.12,155340
60.249.34.73,155295
60.13.219.226,155265
80.185.141.173,155265
50.245.80.186,155250
82.244.177.39,155160
42.124.36.252,155160
60.249.181.152,155145
88.176.180.7,155145
77.247.181.163,155100
94.242.209.120,155100
94.181.44.45,155070
95.211.210.72,155070
212.117.180.45,155025
1.253.102.152,154950
89.2.29.89,154815
5.8.48.13,154815
5.2.165.71,154815
82.228.117.238,154770
59.127.33.11,154695
23.254.166.247,154650
60.6.218.17,154650
37.99.254.238,154635
46.32.225.137,154575
45.119.238.24,154560
42.200.203.81,154530
58.57.152.144,154515
62.210.90.164,154470
14.34.137.75,154455
213.220.230.29,154365
98.220.250.164,154320
61.219.106.107,154260
82.192.80.194,154200
85.195.82.76,154155
147.135.209.40,154140
196.61.240.0,154140
90.92.136.122,154050
176.123.10.3,154035
61.178.199.78,154020
79.111.23.100,154005
45.32.154.242,153990
37.187.105.104,153915
96.126.117.198,153885
71.6.146.185,153810
77.72.82.14,153810
45.118.217.83,153735
5.189.133.245,153675
185.47.222.34,153675
68.161.231.230,153660
37.156.71.20,153585
12.133.139.166,153525
176.194.189.124,153450
88.198.11.171,153390
212.47.229.42,153345
61.216.91.164,153270
185.35.62.0,153225
73.170.159.10,153180
83.208.86.193,153150
5.104.111.204,152775
176.66.131.31,152670
92.167.38.82,152640
51.15.69.92,152640
45.79.73.22,152610
24.210.36.96,152610
145.239.82.204,152610
163.172.139.161,152610
163.172.162.106,152610
31.208.8.205,152610
163.172.163.85,152610
185.208.210.20,152610
184.168.221.33,152610
82.118.242.173,152610
51.15.134.120,152610
92.63.173.28,152610
65.99.186.185,152595
65.39.231.167,152580
96.248.12.242,152580
42.115.90.126,152565
95.91.10.199,152550
60.168.146.73,152535
188.192.196.221,152520
14.52.135.33,152505
84.53.192.243,152460
91.190.117.77,152445
61.97.113.210,152385
109.173.76.248,152340
51.15.147.70,152310
58.242.233.212,152310
84.250.229.64,152265
77.53.204.3,152250
31.130.48.109,152235
138.68.76.180,152205
45.126.170.237,152160
58.119.5.122,152145
79.134.255.200,152145
46.171.7.146,151965
83.234.207.33,151950
83.209.253.116,151950
24.208.93.178,151890
61.216.167.13,151695
84.193.0.41,151665
43.225.22.213,151650
69.138.251.81,151650
199.212.96.0,151635
202.0.192.0,151635
199.46.32.0,151635
172.103.64.0,151620
192.197.87.0,151620
37.48.80.180,151620
192.195.150.0,151620
137.19.0.0,151620
212.47.250.57,151620
203.31.88.0,151590
205.210.139.0,151590
204.238.183.0,151590
206.226.32.0,151590
206.227.64.0,151590
204.107.208.0,151590
77.46.1.201,151560
80.243.3.150,151560
41.89.43.2,151545
40.132.21.66,151515
198.14.128.0,151470
194.1.152.0,151470
111.90.159.23,151410
95.216.0.0,151380
91.121.183.178,151260
39.108.63.34,151230
45.55.1.193,151215
45.55.2.34,151215
37.59.127.105,151215
103.215.80.0,151215
45.55.0.10,151215
45.55.0.147,151215
45.55.0.166,151215
198.167.223.50,151170
185.148.145.74,151170
96.126.126.158,151155
162.211.230.188,151155
136.243.90.139,151155
111.90.141.49,151155
74.57.235.186,151155
131.255.5.251,151155
185.16.41.95,151155
73.233.243.74,151155
146.185.188.251,151155
77.174.168.42,151155
58.49.103.221,151095
46.32.114.48,151095
60.225.57.95,151080
77.158.42.130,151080
216.218.222.13,151050
50.74.173.203,151035
61.111.52.42,150945
217.182.78.177,150930
94.22.131.11,150915
84.209.48.106,150900
192.155.93.101,150885
58.217.101.163,150870
195.13.50.211,150870
79.124.59.202,150810
178.62.109.164,150810
194.110.160.0,150810
41.38.66.247,150795
193.169.135.154,150780
104.131.12.139,150780
5.199.142.124,150780
193.169.135.133,150780
163.172.8.38,150780
185.163.45.175,150780
46.246.89.169,150780
188.227.201.134,150780
193.169.135.157,150780
47.208.245.197,150780
185.61.148.29,150780
185.61.148.199,150780
23.254.215.179,150780
24.43.69.30,150780
84.73.15.92,150780
158.69.218.78,150780
128.199.34.122,150780
185.153.198.117,150780
86.76.75.240,150780
178.254.20.246,150780
149.202.49.87,150780
91.121.69.144,150780
78.108.46.130,150780
89.163.128.59,150780
89.99.155.133,150780
163.172.186.200,150780
51.15.39.138,150780
148.251.50.74,150780
81.175.221.207,150780
91.236.116.94,150780
24.52.26.155,150780
173.165.207.26,150780
212.47.228.41,150780
91.205.175.138,150780
14.17.122.157,150765
61.155.173.173,150735
85.143.95.50,150675
178.79.169.98,150465
85.214.23.188,150450
91.66.76.145,150225
82.211.20.108,150150
37.15.122.94,149895
144.76.175.205,149880
212.119.243.30,149820
60.29.64.177,149820
195.46.185.37,149805
199.175.49.147,149775
51.15.152.29,149775
46.39.183.60,149775
5.135.155.94,149745
82.204.140.93,149730
198.50.159.155,149730
64.33.162.141,149730
1.23.62.242,149715
164.215.116.194,149700
89.40.119.43,149700
5.79.75.37,149700
67.170.176.90,149700
45.55.13.92,149700
165.227.8.231,149700
89.40.125.73,149700
45.55.13.94,149700
67.205.137.40,149700
185.133.210.188,149700
89.40.116.223,149700
88.208.220.123,149700
93.115.82.180,149700
104.236.164.161,149700
49.236.206.45,149670
81.2.240.223,149625
69.85.115.246,149580
87.100.131.62,149535
198.84.255.243,149490
1.34.106.34,149475
60.174.67.30,149430
83.233.76.111,149415
77.46.154.9,149400
95.130.11.147,149385
69.164.217.97,149355
52.169.10.90,149355
204.17.56.42,149340
91.219.236.218,149340
78.47.218.190,149340
81.7.3.247,149340
87.118.100.54,149340
139.162.144.133,149340
37.157.193.161,149340
83.212.86.32,149340
164.132.152.184,149340
109.192.8.180,149340
212.26.140.81,149340
62.45.178.169,149340
213.202.232.58,149325
61.188.205.34,149310
46.148.42.174,149295
90.212.74.128,149280
96.65.123.249,149280
77.80.253.131,149280
61.216.166.177,149250
149.56.95.9,149220
61.178.43.67,149220
198.199.92.60,149100
176.31.11.122,149085
201.68.215.52,148965
62.210.115.147,148860
95.84.138.151,148800
82.221.105.6,148695
82.221.105.7,148695
68.168.101.171,148680
50.32.78.4,148560
71.172.62.72,148545
78.189.92.124,148530
151.80.16.34,148515
84.215.163.96,148425
46.4.58.90,148410
216.51.232.227,148335
36.37.186.8,148320
66.35.42.91,148305
37.228.129.56,148290
149.86.117.215,148290
138.201.249.231,148290
109.230.215.24,148290
138.68.102.40,148290
43.249.57.255,148290
86.107.110.51,148290
76.10.173.58,148275
74.62.245.3,148275
81.177.1.171,148275
62.97.242.146,148245
50.243.32.97,148245
93.181.102.130,148245
58.96.66.25,148185
162.216.16.23,148140
83.82.234.106,148035
83.242.255.53,148020
198.199.81.226,148005
41.228.166.152,148005
139.59.34.209,147975
59.187.199.121,147975
50.21.199.100,147975
95.88.113.97,147945
98.237.136.5,147930
37.247.42.121,147915
162.243.150.156,147915
213.202.232.59,147915
80.241.221.31,147915
89.163.134.76,147915
24.22.246.162,147915
23.254.165.132,147915
46.27.244.28,147900
91.212.104.0,147900
80.211.193.7,147870
51.15.70.112,147825
51.254.23.203,147825
67.53.70.19,147690
14.1.119.49,147555
84.19.179.106,147375
41.38.222.50,147315
23.25.97.179,147000
37.247.52.41,146925
82.118.242.124,146910
198.199.86.155,146910
192.43.156.0,146895
37.148.209.51,146880
77.58.176.243,146880
192.43.175.0,146880
163.172.169.253,146865
185.147.140.0,146850
185.87.50.190,146850
163.172.179.129,146850
51.15.34.210,146850
51.15.63.98,146850
45.55.3.10,146850
42.63.13.28,146850
51.15.70.226,146850
49.207.6.70,146850
50.63.202.50,146850
51.15.76.81,146850
193.70.43.20,146850
51.255.113.29,146850
80.56.77.242,146850
188.166.50.131,146850
51.15.64.212,146850
45.55.182.63,146850
198.199.65.111,146850
188.165.220.21,146850
185.86.150.78,146850
185.101.218.220,146850
178.17.170.156,146850
172.98.193.43,146850
165.227.136.69,146850
90.225.80.159,146850
137.74.40.76,146850
103.239.56.0,146835
212.50.120.191,146835
39.108.11.130,146820
69.10.36.180,146820
45.55.1.34,146805
94.23.9.194,146775
146.183.0.0,146745
150.141.0.0,146745
161.0.0.0,146745
165.102.0.0,146745
171.26.0.0,146745
77.43.219.246,146730
193.243.0.0,146730
31.7.241.253,146715
47.138.228.64,146700
98.109.29.99,146685
1.34.246.215,146655
45.118.8.87,146580
83.92.47.99,146565
61.184.81.23,146550
192.241.209.193,146520
77.23.45.198,146520
45.76.184.238,146520
172.104.32.15,146520
45.55.55.76,146520
107.191.57.154,146520
188.193.49.57,146520
150.242.100.0,146505
157.195.0.0,146505
157.231.0.0,146505
147.16.0.0,146505
161.66.0.0,146505
60.191.38.78,146490
77.57.126.36,146490
61.132.96.4,146475
138.197.84.255,146460
60.15.17.248,146430
62.219.211.113,146400
187.115.165.204,146250
58.97.116.165,146220
60.190.156.6,146205
185.35.202.221,146040
46.174.236.76,145920
23.23.216.54,145875
58.30.60.169,145845
188.126.79.125,145830
78.67.6.135,145830
178.62.18.161,145665
2.49.27.16,145650
46.214.128.49,145635
176.107.177.15,145620
24.147.89.4,145575
45.114.83.128,145530
14.44.3.217,145470
82.223.27.82,145455
213.131.6.186,145455
5.200.23.84,145425
82.220.39.252,145410
77.166.206.198,145395
92.55.0.224,145380
1.34.175.253,145380
39.108.12.215,145365
192.241.187.237,145365
1.34.88.131,145335
78.85.38.63,145320
82.81.243.135,145290
188.78.204.44,145275
154.127.60.92,145260
82.251.167.192,145230
178.63.9.142,145215
5.9.7.252,145200
89.40.126.152,145110
43.251.96.242,145110
14.47.251.13,145065
178.201.147.125,145035
216.12.198.84,145035
188.240.208.83,145035
5.185.74.247,145035
94.254.86.204,145035
27.116.52.66,145035
100.38.6.182,145035
109.75.184.77,145035
51.15.71.124,145035
93.104.208.106,145005
52.66.21.198,145005
87.118.102.144,145005
176.31.43.51,144990
61.60.177.116,144975
60.194.43.252,144960
91.243.115.100,144960
81.95.183.34,144960
166.78.109.203,144645
27.132.112.247,144405
49.159.186.107,144330
176.9.158.118,144300
163.172.173.34,144270
81.171.19.32,144210
71.228.170.186,144180
95.211.156.164,144165
27.3.241.157,144135
142.4.211.161,144135
94.242.254.91,143970
213.108.105.92,143955
103.250.73.5,143955
96.230.71.69,143940
24.7.136.121,143940
37.131.164.200,143940
58.213.120.106,143910
60.2.253.156,143910
59.120.237.85,143910
60.21.136.26,143910
43.252.18.112,143895
61.132.26.193,143850
104.130.169.121,143835
69.176.74.166,143805
1.186.217.193,143760
5.188.10.103,143745
61.89.43.205,143745
188.120.231.199,143745
41.230.54.168,143730
144.2.123.135,143730
75.99.213.61,143715
59.48.134.70,143715
89.166.109.22,143625
185.31.230.69,143610
128.130.204.91,143610
185.165.168.229,143610
5.2.166.191,143580
61.233.14.179,143580
61.183.59.189,143565
178.63.252.56,143520
37.59.74.209,143520
178.33.150.38,143520
94.100.25.138,143520
5.39.61.110,143520
46.166.140.208,143520
37.53.70.181,143505
193.164.217.85,143385
58.211.209.58,143160
82.69.76.35,143145
212.118.62.3,143100
41.32.5.82,142905
59.126.34.89,142755
64.34.14.11,142740
23.252.50.179,142725
42.123.87.128,142665
87.106.145.238,142635
31.18.14.250,142605
42.51.156.73,142575
37.71.165.57,142560
173.247.26.92,142545
84.31.70.198,142530
71.54.138.21,142530
81.7.11.186,142530
51.15.56.122,142530
24.108.240.199,142530
31.220.45.216,142530
98.227.179.29,142530
46.100.61.37,142530
45.33.124.98,142530
176.9.156.71,142530
51.15.70.13,142500
31.146.223.234,142500
81.174.250.225,142500
198.27.191.62,142470
23.233.133.235,142470
43.247.176.91,142455
187.33.2.56,142455
82.95.100.241,142425
36.255.159.243,142410
71.6.202.243,142365
73.70.50.204,142350
82.117.242.205,142350
81.213.127.122,142320
46.148.149.240,142320
31.168.159.231,142260
104.32.110.210,142245
59.9.205.55,142245
49.207.9.50,142245
59.127.9.243,142215
60.10.182.43,142215
59.120.221.57,142215
61.178.18.190,142185
31.201.243.214,142155
50.197.197.82,142140
14.102.13.155,142125
5.185.71.106,142125
62.107.185.203,142125
58.251.81.103,142110
60.251.56.108,142080
42.51.25.109,142080
37.61.220.243,142080
74.87.159.200,142065
217.81.247.55,142050
59.38.212.130,142005
61.129.70.243,141975
79.165.191.93,141810
85.99.238.245,141765
