ip,mean
46.98.204.31,6960
151.216.17.113,6960
79.199.252.50,6960
159.89.4.211,6960
159.89.12.3,6960
159.89.12.0,6960
165.255.184.109,6960
165.255.220.129,6960
67.210.248.50,6945
46.166.148.176,6900
79.199.254.63,6885
100.42.219.8,6885
95.30.156.222,6840
95.71.34.94,6840
165.255.216.243,6840
165.255.204.86,6840
165.255.224.63,6840
46.246.49.104,6840
128.70.7.179,6840
90.112.207.163,6840
165.255.224.117,6840
37.1.59.232,6840
62.153.5.93,6840
176.214.50.239,6840
165.255.104.227,6840
46.246.49.54,6840
178.140.98.174,6840
46.246.35.34,6840
139.59.77.109,6840
165.255.106.59,6840
86.59.170.162,6840
118.32.27.85,6840
82.211.61.66,6840
104.200.67.249,6840
46.246.35.65,6840
188.113.84.116,6840
37.1.52.244,6840
67.1.233.239,6840
46.246.49.59,6840
192.243.101.39,6840
180.125.254.175,6810
180.104.167.49,6810
202.142.67.232,6810
114.235.129.15,6810
218.3.197.134,6810
106.110.86.250,6810
117.87.146.42,6810
114.234.13.49,6810
180.104.169.128,6810
180.123.46.180,6810
114.234.12.223,6810
180.124.238.239,6810
202.9.41.203,6810
222.187.188.100,6810
180.127.163.63,6810
114.234.12.171,6810
180.123.237.211,6810
106.6.99.36,6810
106.111.106.69,6810
114.235.106.110,6810
154.72.169.46,6810
109.225.150.31,6810
124.123.103.213,6810
121.233.31.220,6810
163.47.12.211,6810
180.124.184.111,6810
113.160.250.66,6810
114.234.251.71,6810
180.125.255.22,6810
179.27.76.90,6810
106.111.106.206,6810
117.87.146.101,6810
178.175.9.140,6810
114.234.28.83,6810
117.87.134.40,6810
106.6.101.230,6810
106.6.96.52,6810
180.123.146.213,6810
180.123.232.18,6810
185.121.174.76,6810
114.235.107.155,6810
180.117.223.127,6810
218.3.197.63,6810
180.124.73.89,6810
114.235.129.202,6810
2.146.7.131,6810
49.68.42.84,6810
180.117.221.134,6810
114.234.15.173,6810
218.3.198.49,6810
189.39.8.130,6810
200.162.135.175,6810
190.0.13.10,6810
191.37.152.10,6810
114.6.114.194,6810
218.3.199.195,6810
106.6.97.191,6810
200.69.244.193,6810
114.235.166.70,6810
114.234.62.188,6810
201.244.51.68,6810
221.229.145.101,6810
114.234.62.187,6810
114.234.61.220,6810
114.235.222.73,6810
183.81.54.230,6810
121.233.36.234,6810
114.234.177.93,6810
114.234.15.225,6810
180.104.242.31,6810
114.234.177.209,6810
114.235.39.6,6810
41.76.168.98,6810
197.28.8.95,6810
114.234.15.112,6810
49.68.40.252,6810
180.124.76.195,6810
103.3.20.132,6810
114.234.14.0,6810
180.124.79.76,6810
114.234.248.216,6810
117.60.26.159,6810
180.117.222.231,6810
114.234.14.24,6810
180.104.4.7,6810
114.234.140.108,6810
193.188.95.228,6810
114.234.248.193,6810
180.117.222.22,6810
180.123.147.145,6810
14.17.32.29,6810
41.202.219.75,6810
41.207.184.180,6810
194.225.232.48,6810
114.235.131.148,6810
195.175.42.158,6810
114.234.246.100,6810
180.124.84.84,6810
41.229.35.253,6810
114.234.58.68,6810
197.148.101.8,6810
180.117.221.128,6810
180.104.242.2,6810
180.104.5.248,6810
117.87.146.96,6810
121.233.29.76,6810
49.81.37.214,6810
49.81.65.6,6810
121.233.31.169,6810
180.104.7.93,6810
121.233.29.220,6810
49.81.42.122,6810
118.114.252.169,6810
121.233.31.197,6810
49.81.47.77,6810
117.87.147.243,6810
84.241.46.222,6810
81.203.92.79,6810
180.104.90.181,6810
62.4.55.19,6810
58.187.169.196,6810
49.81.67.109,6810
49.81.42.5,6810
121.233.30.49,6810
49.81.37.49,6810
180.105.46.201,6810
121.233.12.55,6810
121.233.15.217,6810
117.87.146.73,6810
49.81.37.210,6810
94.23.173.249,6810
121.233.30.229,6810
117.87.50.186,6810
121.233.30.66,6810
49.81.115.7,6810
117.87.235.193,6810
49.81.37.81,6810
49.81.115.54,6810
49.81.44.179,6810
85.29.178.142,6780
46.166.148.142,6780
46.166.148.143,6780
46.166.148.144,6780
46.166.148.145,6780
46.166.148.153,6780
46.166.148.154,6780
69.194.193.146,6735
139.59.213.165,6720
97.64.16.64,6720
120.25.241.243,6720
69.181.141.228,6720
59.115.113.164,6720
46.246.49.165,6720
46.194.23.204,6720
46.98.207.254,6720
108.60.170.196,6720
46.98.203.63,6720
111.248.96.105,6720
37.112.218.97,6720
24.212.154.21,6720
46.98.202.165,6720
90.3.108.73,6720
35.195.132.128,6720
46.249.4.137,6720
83.212.82.116,6720
36.229.237.38,6720
95.71.78.121,6719
89.238.77.4,6675
86.227.8.147,6600
80.186.193.0,6600
192.243.113.200,6600
111.248.122.193,6600
1.171.146.22,6600
45.76.31.173,6600
188.166.176.41,6600
36.229.29.171,6600
73.140.67.149,6600
178.32.53.181,6600
64.137.210.55,6600
81.243.159.68,6600
188.166.215.247,6600
46.194.144.152,6600
84.209.51.246,6600
128.199.35.161,6600
80.127.236.203,6600
93.170.123.11,6600
185.29.9.175,6600
46.246.49.204,6600
62.153.10.205,6600
62.178.242.34,6600
51.15.131.251,6600
94.34.84.49,6600
109.62.223.142,6600
185.154.14.84,6600
78.13.227.60,6600
37.147.166.75,6600
86.59.161.9,6540
216.220.69.60,6540
151.50.108.83,6481
211.76.55.92,6480
185.26.197.212,6480
94.100.31.242,6480
165.255.74.169,6480
98.151.176.67,6480
188.217.253.200,6480
46.246.35.62,6480
80.127.116.96,6480
175.126.37.88,6480
138.68.180.98,6480
86.110.119.208,6480
64.137.203.46,6480
94.34.51.10,6480
151.56.174.132,6480
167.114.200.67,6480
46.194.171.220,6480
159.89.15.92,6480
90.86.192.206,6480
46.17.100.31,6480
37.148.152.187,6479
188.166.40.161,6405
188.166.88.176,6405
188.166.89.26,6405
45.55.200.30,6405
45.55.242.5,6405
45.55.199.74,6405
188.166.87.233,6405
188.166.89.11,6405
45.55.242.110,6405
188.166.88.26,6405
45.55.223.172,6405
45.55.223.195,6405
188.166.89.7,6405
45.55.225.10,6405
45.55.240.161,6405
188.166.88.194,6405
188.166.88.244,6405
45.55.241.199,6405
114.235.106.35,6405
188.166.88.4,6405
45.55.242.181,6405
52.14.62.65,6361
46.246.49.232,6360
46.98.207.182,6360
46.246.49.211,6360
185.47.129.30,6360
109.173.60.175,6360
139.59.77.113,6360
46.98.206.109,6360
37.78.50.70,6360
46.246.49.93,6360
194.213.36.124,6360
130.25.53.79,6360
67.198.59.243,6360
23.94.53.226,6360
61.230.172.226,6360
46.194.55.111,6360
46.246.35.29,6360
104.236.246.131,6360
109.197.195.208,6360
188.166.80.48,6300
124.248.254.50,6285
139.59.181.70,6240
188.166.88.82,6240
70.77.135.89,6240
159.89.4.255,6240
81.227.5.254,6240
151.45.114.144,6240
159.89.12.2,6240
46.246.49.201,6240
165.255.220.80,6240
196.52.60.21,6240
79.152.33.146,6240
36.227.165.205,6240
165.255.106.248,6240
188.166.215.174,6240
85.229.157.161,6240
46.246.35.90,6240
155.133.64.187,6240
83.254.48.79,6240
138.197.183.101,6240
128.199.222.185,6240
188.166.176.37,6240
1.163.207.152,6240
83.220.180.80,6240
46.246.49.218,6240
128.199.39.203,6240
46.39.183.60,6239
128.70.62.52,6225
68.14.73.248,6225
176.213.24.194,6180
80.240.139.111,6180
185.25.48.222,6165
95.71.15.217,6120
188.166.24.6,6120
159.89.14.200,6120
45.249.61.131,6120
188.166.82.107,6120
104.199.159.36,6120
64.137.203.206,6120
128.199.35.25,6120
188.166.82.200,6120
114.45.113.217,6120
37.112.213.40,6120
188.166.82.145,6120
78.13.203.226,6120
109.62.132.179,6120
78.46.50.7,6120
188.166.88.144,6120
46.246.35.14,6120
46.194.63.13,6120
104.207.150.77,6120
46.246.49.106,6120
194.187.251.155,6120
62.102.148.158,6119
185.156.175.43,6119
5.135.164.121,6119
111.1.62.72,6105
73.37.213.240,6105
123.155.153.145,6060
217.182.234.206,6060
54.152.67.87,6000
79.97.189.211,6000
61.231.4.116,6000
138.68.184.254,6000
46.246.49.220,6000
85.230.95.89,6000
212.117.95.138,6000
191.34.1.191,6000
52.70.41.44,6000
13.56.12.12,6000
138.68.180.101,6000
138.68.184.225,6000
77.81.242.105,6000
61.230.114.81,6000
64.137.253.248,6000
138.68.180.81,6000
36.227.167.40,6000
91.222.105.204,6000
46.246.63.17,6000
138.68.184.230,6000
5.143.146.43,6000
69.163.34.219,6000
46.194.13.148,6000
84.209.131.99,5940
45.63.10.143,5925
46.98.198.188,5925
185.51.246.71,5925
223.243.62.94,5895
78.49.184.236,5895
104.236.177.177,5895
58.69.101.172,5895
178.47.127.216,5895
111.77.197.181,5895
80.186.213.23,5880
124.193.124.162,5880
13.58.27.10,5880
189.210.177.46,5880
138.68.180.71,5880
84.2.34.74,5880
138.68.180.10,5880
196.54.55.40,5880
159.148.186.32,5880
128.199.32.227,5880
36.227.170.75,5880
188.166.83.48,5880
217.64.127.195,5880
109.62.242.198,5880
188.143.118.140,5880
54.227.62.9,5880
128.199.40.65,5880
173.169.228.61,5880
54.193.82.232,5880
54.215.194.182,5880
188.235.39.174,5880
46.246.34.231,5880
138.68.180.88,5880
176.214.51.197,5880
54.183.108.97,5880
67.1.100.173,5880
188.166.85.76,5880
128.199.34.104,5880
46.246.49.171,5880
128.199.250.172,5880
13.58.71.127,5880
52.14.102.209,5880
188.166.88.109,5880
188.166.221.185,5880
60.191.254.84,5880
188.166.215.195,5880
165.255.220.198,5820
46.98.199.41,5760
126.74.223.203,5760
61.230.111.177,5760
46.101.215.108,5760
46.98.198.84,5760
54.146.38.128,5760
190.147.115.235,5760
46.246.63.207,5760
208.102.179.144,5760
78.211.227.73,5760
179.183.161.163,5760
52.14.38.19,5760
188.32.102.213,5760
37.112.217.213,5760
186.214.74.249,5760
151.50.8.92,5760
177.99.157.39,5760
194.88.219.54,5760
62.76.190.200,5760
84.134.241.237,5760
168.235.84.138,5760
114.42.43.181,5760
80.243.190.2,5760
87.121.112.89,5760
46.246.41.86,5760
78.134.125.174,5760
151.177.63.132,5760
188.166.82.104,5760
185.208.170.50,5760
59.16.74.234,5760
186.214.78.19,5760
34.227.52.72,5760
104.236.164.161,5760
37.113.6.226,5760
177.157.253.157,5760
5.3.175.80,5760
185.183.97.119,5760
79.78.147.142,5760
86.70.56.115,5760
52.53.124.195,5760
54.91.125.112,5760
186.214.77.121,5760
46.194.156.7,5760
45.32.174.10,5760
72.174.68.124,5760
177.205.23.10,5760
46.194.141.6,5759
173.44.55.179,5759
128.71.21.182,5759
114.234.9.88,5715
114.235.166.132,5715
45.33.61.40,5700
183.61.62.150,5700
128.199.198.247,5685
188.166.235.231,5685
94.221.119.27,5655
24.137.113.55,5640
31.7.188.154,5640
46.194.157.121,5640
191.34.143.144,5640
177.133.175.140,5640
191.34.124.213,5640
46.246.35.92,5640
126.94.123.211,5640
179.176.52.27,5640
46.194.46.118,5640
172.111.177.67,5640
67.198.174.154,5640
176.214.52.78,5640
46.194.48.196,5640
77.248.92.38,5640
191.251.186.138,5640
88.77.153.4,5640
177.99.131.75,5640
188.166.18.171,5640
128.199.33.194,5640
104.132.1.99,5640
188.217.147.5,5640
163.172.174.76,5640
128.70.38.91,5640
177.205.24.140,5640
123.2.59.76,5640
46.246.39.223,5640
88.70.70.183,5640
179.178.73.150,5640
68.119.8.60,5640
179.176.60.133,5640
179.183.160.252,5640
130.25.47.29,5640
191.34.135.65,5640
46.72.78.233,5640
128.199.36.201,5640
177.205.28.86,5640
46.98.198.175,5640
191.251.134.160,5640
88.76.23.191,5640
186.214.52.246,5640
177.133.174.215,5640
191.34.15.253,5640
74.59.124.55,5640
191.34.117.134,5640
84.61.36.48,5640
191.34.18.127,5640
191.32.200.7,5640
177.133.182.81,5640
81.43.149.255,5640
46.194.49.28,5640
104.131.140.142,5640
107.170.220.130,5640
138.197.150.172,5640
138.197.150.217,5640
177.205.152.237,5640
177.204.187.192,5640
188.104.233.121,5640
186.214.3.72,5640
186.214.7.40,5640
88.77.132.46,5640
177.205.177.220,5640
111.248.63.125,5640
79.199.249.153,5640
78.92.70.244,5640
93.70.240.101,5640
178.9.254.200,5640
179.176.54.71,5640
188.166.88.86,5640
128.199.36.48,5640
188.166.88.85,5640
191.250.140.51,5640
188.166.82.156,5640
179.183.165.125,5640
186.214.92.207,5640
184.100.146.196,5640
95.71.32.152,5640
88.77.154.68,5640
88.77.136.187,5640
130.25.58.72,5640
88.77.152.21,5640
80.182.152.183,5640
46.194.177.96,5640
88.77.209.115,5640
178.9.250.131,5640
177.99.130.245,5640
177.133.177.131,5640
95.30.139.95,5640
63.140.30.43,5640
88.77.152.239,5640
191.34.124.253,5640
177.133.177.9,5640
92.78.94.162,5640
191.34.129.22,5640
51.15.142.154,5640
193.210.226.118,5640
191.34.29.52,5640
177.205.180.51,5640
179.183.166.184,5640
188.166.88.81,5640
94.34.84.115,5640
1.160.200.228,5640
91.64.145.220,5640
188.166.82.164,5640
95.79.217.94,5640
179.186.124.81,5640
5.165.68.116,5640
92.221.62.34,5640
222.154.109.213,5640
179.182.153.48,5640
82.254.113.109,5639
88.76.70.137,5639
45.77.134.138,5625
139.162.217.167,5625
104.243.35.43,5625
88.76.64.227,5625
93.151.169.42,5625
93.70.203.9,5625
106.111.126.211,5595
188.226.180.30,5565
188.226.172.170,5565
180.124.73.141,5565
83.220.177.34,5565
139.99.130.178,5565
188.226.179.89,5565
188.226.178.109,5565
188.226.179.73,5565
188.226.179.232,5565
188.226.179.206,5565
73.231.31.91,5520
177.18.193.15,5520
95.211.206.79,5520
128.71.232.238,5520
188.166.83.31,5520
192.241.244.67,5520
185.183.96.169,5520
185.183.96.167,5520
5.143.129.205,5520
188.120.231.199,5520
210.10.166.171,5520
46.246.40.240,5520
89.109.201.107,5520
213.49.144.97,5520
176.84.16.171,5520
78.61.199.175,5520
191.251.133.59,5520
130.25.45.28,5520
104.131.138.76,5520
107.170.193.222,5520
188.166.88.130,5520
36.229.98.175,5520
46.194.57.233,5520
46.98.207.203,5520
46.98.196.48,5520
188.166.82.103,5520
45.62.239.42,5520
138.68.173.10,5520
71.135.42.244,5520
185.183.97.104,5520
46.72.84.143,5520
52.45.233.2,5520
188.166.38.250,5520
136.243.71.48,5520
94.177.179.97,5520
191.34.117.108,5520
188.32.115.218,5520
213.134.249.184,5520
46.246.49.31,5520
61.230.163.187,5520
191.34.130.96,5520
2.95.26.76,5520
94.251.188.225,5490
106.111.106.202,5460
180.104.6.154,5460
106.111.106.214,5460
121.233.15.64,5460
106.6.100.49,5460
180.117.221.51,5460
121.233.14.191,5460
105.235.198.170,5460
106.111.106.27,5460
117.87.235.70,5460
117.87.234.140,5460
49.88.164.164,5460
58.213.116.132,5460
114.235.107.53,5460
121.233.15.250,5460
117.87.235.97,5460
114.235.123.225,5460
220.191.208.109,5460
106.111.106.174,5460
121.233.14.7,5460
106.111.106.176,5460
114.235.107.154,5460
114.235.107.149,5460
89.165.119.101,5460
121.233.28.221,5460
103.199.147.106,5460
106.111.106.129,5460
180.105.46.73,5460
114.235.130.198,5460
106.111.106.94,5460
197.234.219.60,5460
122.176.112.23,5460
46.246.49.155,5460
180.104.6.112,5460
201.86.129.99,5460
95.73.190.119,5460
180.124.243.140,5460
49.81.47.21,5460
180.123.96.62,5460
121.233.12.61,5460
183.83.222.131,5460
114.234.244.7,5460
114.234.61.19,5460
222.187.188.142,5460
49.81.64.120,5460
180.124.84.129,5460
146.88.40.113,5460
114.234.247.168,5460
36.230.254.19,5460
49.81.69.87,5460
49.68.42.176,5460
121.233.13.250,5460
180.124.84.178,5460
114.234.249.172,5460
49.68.147.76,5460
180.125.255.75,5460
154.72.169.126,5460
114.234.177.116,5460
180.123.147.156,5460
114.234.245.168,5460
61.3.228.162,5460
49.68.42.128,5460
117.87.147.97,5460
180.104.85.166,5460
114.234.11.36,5460
114.234.247.78,5460
180.124.239.65,5460
114.234.140.224,5460
114.234.248.18,5460
180.104.7.69,5460
190.141.242.89,5460
114.234.250.97,5460
114.234.250.232,5460
222.187.188.124,5460
49.81.67.161,5460
114.234.29.219,5460
121.233.13.192,5460
49.81.103.137,5460
114.234.29.37,5460
218.201.193.174,5460
180.125.253.44,5460
180.124.225.130,5460
49.68.42.185,5460
49.68.42.61,5460
180.104.243.83,5460
114.234.57.10,5460
222.187.188.164,5460
180.117.220.47,5460
114.234.56.4,5460
49.81.43.72,5460
121.233.31.200,5460
27.17.36.227,5460
191.17.252.205,5460
180.125.252.120,5460
202.142.117.3,5460
180.123.46.75,5460
180.124.73.96,5460
180.125.255.234,5460
180.123.226.244,5460
49.68.43.203,5460
49.81.46.163,5460
180.124.73.167,5460
222.187.188.198,5460
114.234.57.12,5460
114.234.63.49,5460
180.104.7.45,5460
114.234.31.96,5460
191.17.241.96,5460
136.63.43.102,5401
178.253.112.103,5400
104.236.80.29,5400
164.132.9.199,5400
46.98.205.6,5400
31.131.252.238,5400
5.34.58.55,5400
185.151.59.146,5400
191.34.134.102,5400
94.248.25.185,5400
46.246.34.232,5400
45.74.4.106,5400
64.137.250.58,5400
64.137.229.216,5400
64.137.232.157,5400
172.104.97.169,5400
90.0.212.217,5400
177.188.179.212,5400
65.49.60.164,5400
93.70.243.240,5400
77.191.11.229,5400
130.25.57.143,5400
109.104.44.138,5400
46.246.35.9,5400
138.197.145.132,5400
188.166.88.138,5400
46.246.63.215,5400
82.146.59.45,5400
128.69.109.226,5400
203.166.228.134,5400
84.200.68.65,5400
91.242.200.136,5400
95.245.157.116,5400
138.197.150.91,5400
126.94.99.15,5400
192.12.53.10,5400
186.85.183.89,5399
94.221.123.129,5325
130.25.45.181,5325
114.235.55.30,5310
117.169.242.130,5310
117.60.23.12,5310
123.18.206.50,5310
106.6.99.162,5310
114.235.136.202,5310
114.234.248.174,5310
114.235.128.195,5310
114.234.247.171,5310
180.104.243.18,5310
180.104.228.235,5310
114.234.61.198,5310
114.234.29.45,5310
180.104.169.1,5310
114.234.70.239,5310
114.234.13.173,5310
180.104.243.194,5310
114.234.61.151,5310
180.104.90.72,5310
180.106.144.150,5310
114.234.11.92,5310
114.234.14.190,5310
114.234.8.57,5310
114.234.14.195,5310
114.234.59.50,5310
114.234.10.92,5310
114.234.58.9,5310
114.234.9.81,5310
114.234.141.207,5310
114.234.141.69,5310
114.234.143.122,5310
114.235.107.129,5310
114.235.113.119,5310
180.117.220.155,5310
114.234.143.206,5310
180.117.220.197,5310
114.234.141.19,5310
114.234.61.79,5310
180.123.146.197,5310
117.87.147.132,5310
49.68.41.200,5310
180.104.5.199,5310
49.81.43.137,5310
106.6.102.81,5310
49.81.66.247,5310
49.68.40.25,5310
39.167.130.4,5310
114.234.248.190,5310
117.87.146.204,5310
180.125.254.180,5310
49.81.103.25,5310
180.104.7.109,5310
49.81.65.78,5310
117.87.235.167,5310
49.81.68.101,5310
49.81.68.34,5310
106.6.103.181,5310
114.234.249.50,5310
114.234.249.17,5310
49.81.69.117,5310
180.104.5.7,5310
49.81.69.6,5310
49.68.42.124,5310
49.68.42.231,5310
49.68.43.63,5310
117.87.147.232,5310
114.234.56.65,5310
49.81.115.174,5310
114.234.248.74,5310
117.87.233.184,5310
117.87.143.169,5310
180.125.252.21,5310
180.104.90.248,5310
49.68.82.44,5310
180.124.76.185,5310
49.81.65.155,5310
49.81.64.209,5310
180.104.243.82,5310
49.81.64.204,5310
121.233.29.120,5310
180.124.243.131,5310
106.6.101.216,5310
114.234.251.246,5310
49.81.64.36,5310
180.124.73.84,5310
114.234.58.163,5310
180.124.225.68,5310
114.234.250.100,5310
117.87.78.143,5310
114.234.58.102,5310
180.124.84.224,5310
49.81.43.153,5310
180.124.84.20,5310
49.81.65.215,5310
49.81.44.231,5310
121.233.30.19,5310
114.234.30.23,5310
82.249.176.87,5295
46.246.45.91,5295
5.196.8.189,5295
46.194.174.124,5281
46.246.49.196,5280
80.110.167.160,5280
95.71.48.112,5280
172.111.177.203,5280
71.135.47.77,5280
93.65.220.18,5280
201.22.98.173,5280
210.10.153.198,5280
1.160.198.110,5280
79.219.213.159,5280
62.113.255.19,5280
86.149.159.230,5280
212.238.160.33,5280
46.246.49.235,5280
5.34.60.154,5280
46.194.136.3,5280
188.19.49.45,5280
144.206.238.32,5280
46.246.49.179,5280
88.77.190.242,5280
78.61.217.76,5280
151.50.2.57,5280
177.205.18.247,5280
46.72.88.101,5280
104.229.185.79,5280
89.46.222.195,5280
162.248.88.138,5280
37.78.181.0,5280
64.137.203.53,5280
188.217.151.117,5280
93.70.203.202,5280
130.25.38.195,5280
172.111.177.194,5280
94.221.110.102,5280
36.225.235.115,5280
130.25.48.192,5280
91.219.237.192,5280
64.137.227.29,5280
82.250.16.75,5280
71.135.45.60,5280
177.133.182.77,5280
37.1.43.163,5280
87.3.83.174,5280
185.183.97.123,5280
37.61.209.150,5279
47.90.106.162,5220
24.143.34.197,5220
109.104.39.251,5220
196.54.41.41,5220
46.98.207.178,5205
95.85.7.10,5160
94.34.50.125,5160
94.34.10.151,5160
95.71.44.143,5160
130.25.56.178,5160
93.70.246.144,5160
94.248.6.72,5160
94.248.19.217,5160
185.156.174.155,5160
5.88.100.219,5160
82.249.134.163,5160
185.128.40.100,5160
94.248.18.39,5160
31.131.25.19,5160
46.166.168.32,5160
5.166.225.130,5160
46.194.46.52,5160
62.235.124.229,5160
46.19.138.229,5160
94.248.13.241,5160
46.246.49.111,5160
130.25.52.89,5160
46.246.63.56,5160
176.126.245.11,5160
114.38.89.201,5160
31.9.234.70,5160
37.99.123.227,5160
46.246.35.82,5160
162.243.159.123,5160
172.104.153.102,5160
87.118.112.191,5160
217.182.231.53,5160
172.104.33.159,5160
46.246.49.68,5160
94.221.109.209,5145
191.19.26.212,5145
91.59.65.121,5100
188.79.155.245,5085
46.246.35.61,5041
91.12.10.237,5040
62.235.203.50,5040
86.149.159.209,5040
46.246.49.33,5040
86.149.159.224,5040
46.246.49.200,5040
83.250.10.13,5040
84.200.68.161,5040
88.77.211.4,5040
5.3.166.216,5040
46.246.62.39,5040
186.214.73.238,5040
64.137.227.238,5040
176.9.79.82,5040
46.246.49.89,5040
46.194.17.180,5040
83.134.133.198,5040
185.183.97.102,5040
64.137.251.5,5040
138.197.12.151,5040
46.194.31.67,5040
81.92.166.228,5040
95.71.30.178,5040
114.46.126.187,5040
77.81.98.100,5040
46.246.49.142,5040
185.186.79.114,5040
85.29.169.246,5040
177.204.176.17,4980
46.246.41.30,4920
46.246.45.214,4920
186.214.54.100,4920
176.194.110.174,4920
191.250.251.57,4920
101.167.67.37,4920
87.118.111.32,4920
41.101.206.57,4920
85.227.52.4,4920
179.176.53.229,4920
162.245.23.144,4920
61.230.105.10,4920
176.143.8.195,4920
5.230.142.105,4920
35.185.73.216,4920
84.200.17.149,4920
79.199.251.252,4920
176.212.61.47,4920
93.123.73.114,4920
78.84.240.48,4920
67.5.144.206,4920
46.249.2.197,4920
114.42.47.217,4920
46.98.204.236,4920
103.16.27.75,4920
137.63.71.51,4920
93.229.58.40,4920
37.1.44.190,4920
184.75.223.235,4920
185.103.96.139,4920
191.34.197.182,4920
213.152.161.170,4920
81.65.22.106,4920
126.227.157.197,4920
80.236.197.234,4920
104.132.1.109,4920
99.236.37.42,4920
207.192.70.250,4920
47.142.130.54,4920
41.50.99.164,4920
151.56.173.184,4920
46.246.40.192,4920
62.235.88.249,4920
185.169.196.178,4920
61.230.114.76,4920
13.59.36.125,4920
12.208.129.136,4920
46.246.62.208,4801
109.190.200.97,4800
64.137.228.240,4800
182.169.19.78,4800
138.197.145.229,4800
163.172.133.181,4800
1.165.171.27,4800
213.49.169.237,4800
125.224.162.32,4800
86.139.250.186,4800
46.98.198.16,4800
109.104.45.6,4800
188.72.116.196,4800
81.169.181.95,4800
178.42.114.252,4800
41.103.207.148,4800
131.191.83.25,4800
185.14.102.142,4800
95.233.208.49,4800
174.101.168.227,4800
138.197.159.125,4800
107.170.215.154,4800
107.170.204.221,4800
201.242.217.192,4800
165.255.184.2,4800
177.205.153.91,4800
85.24.248.106,4800
213.183.48.190,4800
114.42.45.129,4800
213.49.165.56,4800
195.94.246.154,4800
41.100.130.227,4800
144.217.4.10,4725
138.68.181.98,4725
138.68.181.154,4725
138.68.181.155,4725
138.68.181.178,4725
138.68.181.183,4725
138.68.181.120,4725
138.68.181.99,4725
138.68.181.119,4725
138.68.181.115,4725
138.68.181.109,4725
104.153.104.53,4695
83.6.6.187,4680
64.137.229.209,4680
81.170.199.165,4680
96.237.167.50,4680
46.101.77.203,4680
178.141.165.200,4680
101.167.76.67,4680
151.216.17.43,4680
78.139.220.188,4680
35.188.140.131,4680
62.235.222.192,4680
79.37.132.164,4680
67.227.223.223,4680
46.72.90.51,4680
79.237.147.38,4680
46.98.197.245,4680
45.63.75.25,4680
138.68.90.162,4680
91.15.51.148,4680
34.212.4.81,4680
46.246.37.189,4680
213.89.242.168,4680
91.204.252.78,4680
41.100.87.75,4680
78.27.183.136,4680
46.246.49.67,4680
64.137.202.5,4680
85.90.158.207,4680
46.246.35.84,4680
41.100.133.103,4680
5.196.125.62,4680
94.130.68.230,4680
71.114.104.27,4680
178.18.96.219,4680
178.62.118.195,4680
145.239.85.191,4680
83.76.91.146,4680
109.62.205.77,4680
46.194.49.20,4680
165.227.136.69,4680
94.248.8.234,4680
95.215.62.92,4680
114.38.94.202,4680
138.197.146.148,4680
202.168.150.68,4680
41.100.66.162,4680
178.141.142.252,4680
73.60.134.255,4680
173.164.212.98,4680
125.230.98.97,4680
121.222.137.168,4680
197.89.215.194,4680
88.150.241.20,4680
143.106.73.30,4680
51.15.66.75,4680
185.156.175.51,4680
103.16.27.81,4680
63.224.55.74,4680
178.162.198.111,4680
184.75.221.115,4680
185.103.96.151,4680
107.136.214.218,4680
209.58.167.176,4680
46.98.205.158,4680
46.21.154.83,4680
185.7.153.65,4680
179.186.123.210,4680
46.246.63.29,4680
62.102.148.183,4680
188.166.221.21,4680
82.98.129.216,4680
176.99.130.22,4680
220.244.101.197,4680
128.199.116.140,4680
172.93.37.230,4680
192.150.187.46,4680
95.49.172.142,4680
94.242.211.97,4680
178.62.127.187,4680
104.154.186.79,4680
37.99.66.41,4680
217.182.75.181,4680
41.101.202.60,4680
37.221.193.240,4680
46.72.125.185,4680
108.62.228.187,4680
82.216.121.216,4680
2.44.178.222,4680
77.234.226.102,4680
64.137.190.169,4679
93.174.93.240,4650
91.192.93.132,4605
77.120.122.131,4575
151.56.163.139,4560
94.248.9.37,4560
151.216.217.94,4560
95.72.3.88,4560
107.170.202.125,4560
64.137.249.21,4560
36.229.237.62,4560
2.38.166.155,4560
31.131.25.231,4560
41.100.110.212,4560
5.34.56.142,4560
184.100.133.23,4560
109.229.71.171,4560
138.197.154.76,4560
61.223.91.19,4560
46.246.41.75,4560
91.231.84.41,4560
46.98.207.121,4560
94.248.30.16,4560
85.29.170.201,4560
185.14.100.171,4560
145.130.207.6,4560
49.51.132.28,4560
91.216.248.161,4560
93.242.0.224,4560
95.84.129.187,4560
79.237.128.27,4560
125.230.102.169,4560
178.141.31.221,4560
87.6.140.175,4560
178.141.168.146,4560
151.45.98.10,4560
188.187.148.30,4560
90.77.71.12,4560
210.8.136.62,4560
94.248.19.62,4560
5.165.66.7,4560
212.237.33.144,4560
41.103.215.3,4560
37.252.122.36,4560
176.214.190.168,4560
46.246.38.212,4560
37.113.1.50,4560
95.234.64.219,4560
46.34.200.103,4560
36.229.81.163,4560
78.13.247.235,4559
114.234.28.218,4515
117.87.234.17,4515
45.76.179.27,4485
77.85.40.30,4485
147.135.172.12,4455
195.91.66.98,4455
37.99.15.184,4455
177.157.156.194,4455
52.40.113.143,4455
41.103.198.238,4441
46.246.62.37,4441
46.249.15.239,4440
109.62.241.83,4440
94.248.11.205,4440
94.248.36.241,4440
191.34.10.209,4440
85.227.130.14,4440
